areaType,areaName,areaCode,date,uniqueCasePositivityBySpecimenDateRollingSum,uniquePeopleTestedBySpecimenDateRollingSum
nation,England,E92000001,2023-12-04,8.7,28259
nation,England,E92000001,2023-12-03,8.5,28578
nation,England,E92000001,2023-12-02,8.2,28687
nation,England,E92000001,2023-12-01,8.1,28794
nation,England,E92000001,2023-11-30,8.2,29065
nation,England,E92000001,2023-11-29,8.0,29391
nation,England,E92000001,2023-11-28,7.8,29249
nation,England,E92000001,2023-11-27,7.6,29115
nation,England,E92000001,2023-11-26,7.6,29182
nation,England,E92000001,2023-11-25,7.7,29294
nation,England,E92000001,2023-11-24,7.7,29135
nation,England,E92000001,2023-11-23,7.6,29006
nation,England,E92000001,2023-11-22,7.8,29007
nation,England,E92000001,2023-11-21,7.8,28983
nation,England,E92000001,2023-11-20,8.0,29023
nation,England,E92000001,2023-11-19,8.1,29356
nation,England,E92000001,2023-11-18,8.1,29275
nation,England,E92000001,2023-11-17,8.2,28850
nation,England,E92000001,2023-11-16,8.4,28926
nation,England,E92000001,2023-11-15,8.4,28839
nation,England,E92000001,2023-11-14,8.6,29086
nation,England,E92000001,2023-11-13,8.7,28778
nation,England,E92000001,2023-11-12,8.9,28856
nation,England,E92000001,2023-11-11,8.9,28746
nation,England,E92000001,2023-11-10,9.1,28395
nation,England,E92000001,2023-11-09,9.1,28350
nation,England,E92000001,2023-11-08,9.4,28487
nation,England,E92000001,2023-11-07,9.5,28213
nation,England,E92000001,2023-11-06,9.6,28451
nation,England,E92000001,2023-11-05,9.8,28838
nation,England,E92000001,2023-11-04,10.0,29103
nation,England,E92000001,2023-11-03,10.1,29432
nation,England,E92000001,2023-11-02,10.5,29353
nation,England,E92000001,2023-11-01,10.8,29333
nation,England,E92000001,2023-10-31,11.2,29629
nation,England,E92000001,2023-10-30,11.7,29670
nation,England,E92000001,2023-10-29,12.1,29601
nation,England,E92000001,2023-10-28,12.1,29325
nation,England,E92000001,2023-10-27,12.3,29207
nation,England,E92000001,2023-10-26,12.5,29161
nation,England,E92000001,2023-10-25,12.6,29277
nation,England,E92000001,2023-10-24,12.8,29528
nation,England,E92000001,2023-10-23,12.8,29784
nation,England,E92000001,2023-10-22,12.7,30050
nation,England,E92000001,2023-10-21,12.8,30012
nation,England,E92000001,2023-10-20,12.9,29805
nation,England,E92000001,2023-10-19,13.0,29687
nation,England,E92000001,2023-10-18,13.2,29539
nation,England,E92000001,2023-10-17,13.6,29519
nation,England,E92000001,2023-10-16,14.2,29393
nation,England,E92000001,2023-10-15,14.6,30019
nation,England,E92000001,2023-10-14,15.0,30421
nation,England,E92000001,2023-10-13,15.3,30280
nation,England,E92000001,2023-10-12,15.9,30452
nation,England,E92000001,2023-10-11,16.4,30353
nation,England,E92000001,2023-10-10,16.7,29571
nation,England,E92000001,2023-10-09,17.0,29171
nation,England,E92000001,2023-10-08,17.1,29227
nation,England,E92000001,2023-10-07,17.2,28877
nation,England,E92000001,2023-10-06,17.5,28509
nation,England,E92000001,2023-10-05,17.6,28145
nation,England,E92000001,2023-10-04,17.5,28126
nation,England,E92000001,2023-10-03,17.5,28307
nation,England,E92000001,2023-10-02,17.6,28096
nation,England,E92000001,2023-10-01,17.5,27827
nation,England,E92000001,2023-09-30,17.4,27628
nation,England,E92000001,2023-09-29,17.3,27053
nation,England,E92000001,2023-09-28,17.0,26481
nation,England,E92000001,2023-09-27,16.8,25851
nation,England,E92000001,2023-09-26,16.3,25474
nation,England,E92000001,2023-09-25,15.7,25062
nation,England,E92000001,2023-09-24,15.2,24919
nation,England,E92000001,2023-09-23,15.1,24482
nation,England,E92000001,2023-09-22,15.0,24233
nation,England,E92000001,2023-09-21,14.8,23878
nation,England,E92000001,2023-09-20,14.5,23751
nation,England,E92000001,2023-09-19,14.7,23273
nation,England,E92000001,2023-09-18,14.5,22905
nation,England,E92000001,2023-09-17,14.5,22850
nation,England,E92000001,2023-09-16,14.5,23091
nation,England,E92000001,2023-09-15,14.6,23136
nation,England,E92000001,2023-09-14,15.2,23408
nation,England,E92000001,2023-09-13,15.5,23574
nation,England,E92000001,2023-09-12,15.6,23784
nation,England,E92000001,2023-09-11,15.9,23801
nation,England,E92000001,2023-09-10,16.2,23845
nation,England,E92000001,2023-09-09,16.5,23502
nation,England,E92000001,2023-09-08,16.4,23254
nation,England,E92000001,2023-09-07,16.3,22887
nation,England,E92000001,2023-09-06,16.0,22541
nation,England,E92000001,2023-09-05,16.2,22084
nation,England,E92000001,2023-09-04,16.1,21620
nation,England,E92000001,2023-09-03,15.4,20790
nation,England,E92000001,2023-09-02,14.8,20685
nation,England,E92000001,2023-09-01,14.6,20299
nation,England,E92000001,2023-08-31,14.4,19964
nation,England,E92000001,2023-08-30,14.3,19653
nation,England,E92000001,2023-08-29,13.8,19738
nation,England,E92000001,2023-08-28,13.6,19767
nation,England,E92000001,2023-08-27,13.3,20822
nation,England,E92000001,2023-08-26,13.0,20771
nation,England,E92000001,2023-08-25,13.0,20632
nation,England,E92000001,2023-08-24,12.9,20871
nation,England,E92000001,2023-08-23,12.7,21009
nation,England,E92000001,2023-08-22,12.9,20813
nation,England,E92000001,2023-08-21,12.7,20548
nation,England,E92000001,2023-08-20,12.7,20201
nation,England,E92000001,2023-08-19,13.0,20254
nation,England,E92000001,2023-08-18,12.9,20439
nation,England,E92000001,2023-08-17,12.6,20201
nation,England,E92000001,2023-08-16,12.6,20115
nation,England,E92000001,2023-08-15,12.4,20199
nation,England,E92000001,2023-08-14,12.3,20490
nation,England,E92000001,2023-08-13,12.0,20662
nation,England,E92000001,2023-08-12,11.6,20607
nation,England,E92000001,2023-08-11,11.4,20481
nation,England,E92000001,2023-08-10,11.2,20632
nation,England,E92000001,2023-08-09,10.9,20461
nation,England,E92000001,2023-08-08,10.6,20373
nation,England,E92000001,2023-08-07,10.3,20127
nation,England,E92000001,2023-08-06,10.3,20206
nation,England,E92000001,2023-08-05,10.1,20269
nation,England,E92000001,2023-08-04,10.0,20132
nation,England,E92000001,2023-08-03,9.9,20016
nation,England,E92000001,2023-08-02,9.4,20208
nation,England,E92000001,2023-08-01,9.1,20096
nation,England,E92000001,2023-07-31,8.6,20075
nation,England,E92000001,2023-07-30,8.2,20333
nation,England,E92000001,2023-07-29,8.0,20297
nation,England,E92000001,2023-07-28,7.7,20065
nation,England,E92000001,2023-07-27,7.4,20030
nation,England,E92000001,2023-07-26,7.2,19715
nation,England,E92000001,2023-07-25,6.9,19612
nation,England,E92000001,2023-07-24,6.9,19268
nation,England,E92000001,2023-07-23,6.3,18975
nation,England,E92000001,2023-07-22,6.1,18843
nation,England,E92000001,2023-07-21,6.0,18708
nation,England,E92000001,2023-07-20,5.9,18446
nation,England,E92000001,2023-07-19,5.7,18321
nation,England,E92000001,2023-07-18,5.6,18169
nation,England,E92000001,2023-07-17,5.5,18729
nation,England,E92000001,2023-07-16,5.4,19285
nation,England,E92000001,2023-07-15,5.3,19443
nation,England,E92000001,2023-07-14,5.1,19705
nation,England,E92000001,2023-07-13,5.0,19968
nation,England,E92000001,2023-07-12,4.8,20031
nation,England,E92000001,2023-07-11,4.7,20192
nation,England,E92000001,2023-07-10,4.6,19854
nation,England,E92000001,2023-07-09,4.4,20006
nation,England,E92000001,2023-07-08,4.2,19987
nation,England,E92000001,2023-07-07,4.2,19709
nation,England,E92000001,2023-07-06,4.1,19737
nation,England,E92000001,2023-07-05,4.0,19731
nation,England,E92000001,2023-07-04,4.0,19754
nation,England,E92000001,2023-07-03,3.9,19992
nation,England,E92000001,2023-07-02,3.8,20085
nation,England,E92000001,2023-07-01,3.9,20064
nation,England,E92000001,2023-06-30,3.9,20228
nation,England,E92000001,2023-06-29,4.0,20306
nation,England,E92000001,2023-06-28,4.1,20616
nation,England,E92000001,2023-06-27,4.1,20809
nation,England,E92000001,2023-06-26,4.3,21355
nation,England,E92000001,2023-06-25,4.3,22181
nation,England,E92000001,2023-06-24,4.4,22583
nation,England,E92000001,2023-06-23,4.5,22688
nation,England,E92000001,2023-06-22,4.6,22556
nation,England,E92000001,2023-06-21,4.8,22655
nation,England,E92000001,2023-06-20,5.0,23246
nation,England,E92000001,2023-06-19,5.1,23401
nation,England,E92000001,2023-06-18,5.5,23928
nation,England,E92000001,2023-06-17,5.6,24332
nation,England,E92000001,2023-06-16,5.8,24461
nation,England,E92000001,2023-06-15,5.9,25242
nation,England,E92000001,2023-06-14,6.1,25803
nation,England,E92000001,2023-06-13,6.3,25748
nation,England,E92000001,2023-06-12,6.7,25775
nation,England,E92000001,2023-06-11,6.8,26104
nation,England,E92000001,2023-06-10,7.0,26256
nation,England,E92000001,2023-06-09,6.9,26559
nation,England,E92000001,2023-06-08,7.0,26654
nation,England,E92000001,2023-06-07,7.0,26701
nation,England,E92000001,2023-06-06,7.2,27126
nation,England,E92000001,2023-06-05,7.2,27710
nation,England,E92000001,2023-06-04,7.2,26933
nation,England,E92000001,2023-06-03,7.2,27033
nation,England,E92000001,2023-06-02,7.4,26993
nation,England,E92000001,2023-06-01,7.7,27032
nation,England,E92000001,2023-05-31,7.9,27458
nation,England,E92000001,2023-05-30,8.0,27328
nation,England,E92000001,2023-05-29,8.3,27282
nation,England,E92000001,2023-05-28,8.3,29115
nation,England,E92000001,2023-05-27,8.3,29614
nation,England,E92000001,2023-05-26,8.3,30209
nation,England,E92000001,2023-05-25,8.3,30737
nation,England,E92000001,2023-05-24,8.4,31008
nation,England,E92000001,2023-05-23,8.4,31473
nation,England,E92000001,2023-05-22,8.3,31888
nation,England,E92000001,2023-05-21,8.1,32345
nation,England,E92000001,2023-05-20,8.4,32487
nation,England,E92000001,2023-05-19,8.6,32306
nation,England,E92000001,2023-05-18,8.6,32507
nation,England,E92000001,2023-05-17,8.7,33305
nation,England,E92000001,2023-05-16,8.9,33907
nation,England,E92000001,2023-05-15,9.1,34748
nation,England,E92000001,2023-05-14,9.4,34437
nation,England,E92000001,2023-05-13,9.5,35048
nation,England,E92000001,2023-05-12,9.6,35157
nation,England,E92000001,2023-05-11,9.6,35701
nation,England,E92000001,2023-05-10,9.7,36021
nation,England,E92000001,2023-05-09,9.8,36575
nation,England,E92000001,2023-05-08,9.9,37238
nation,England,E92000001,2023-05-07,9.9,37741
nation,England,E92000001,2023-05-06,10.0,38122
nation,England,E92000001,2023-05-05,10.0,38387
nation,England,E92000001,2023-05-04,10.2,38758
nation,England,E92000001,2023-05-03,10.2,39275
nation,England,E92000001,2023-05-02,10.1,39750
nation,England,E92000001,2023-05-01,10.0,39973
nation,England,E92000001,2023-04-30,9.6,42474
nation,England,E92000001,2023-04-29,9.6,43129
nation,England,E92000001,2023-04-28,9.5,43973
nation,England,E92000001,2023-04-27,9.4,44571
nation,England,E92000001,2023-04-26,9.4,45071
nation,England,E92000001,2023-04-25,9.5,45471
nation,England,E92000001,2023-04-24,9.6,46093
nation,England,E92000001,2023-04-23,9.8,46812
nation,England,E92000001,2023-04-22,9.9,47112
nation,England,E92000001,2023-04-21,10.0,47018
nation,England,E92000001,2023-04-20,10.2,46798
nation,England,E92000001,2023-04-19,10.3,47036
nation,England,E92000001,2023-04-18,10.6,47321
nation,England,E92000001,2023-04-17,10.9,48414
nation,England,E92000001,2023-04-16,10.9,48421
nation,England,E92000001,2023-04-15,10.9,48779
nation,England,E92000001,2023-04-14,11.0,49304
nation,England,E92000001,2023-04-13,11.1,48547
nation,England,E92000001,2023-04-12,11.1,49610
nation,England,E92000001,2023-04-11,11.1,50749
nation,England,E92000001,2023-04-10,10.9,51718
nation,England,E92000001,2023-04-09,10.7,54811
nation,England,E92000001,2023-04-08,10.7,55938
nation,England,E92000001,2023-04-07,10.8,57133
nation,England,E92000001,2023-04-06,10.8,60166
nation,England,E92000001,2023-04-05,10.3,67126
nation,England,E92000001,2023-04-04,9.9,76653
nation,England,E92000001,2023-04-03,9.5,87124
nation,England,E92000001,2023-04-02,9.0,99142
nation,England,E92000001,2023-04-01,9.0,101292
nation,England,E92000001,2023-03-31,9.0,103768
nation,England,E92000001,2023-03-30,9.1,110772
nation,England,E92000001,2023-03-29,9.3,113239
nation,England,E92000001,2023-03-28,9.4,113888
nation,England,E92000001,2023-03-27,9.7,115833
nation,England,E92000001,2023-03-26,9.8,119102
nation,England,E92000001,2023-03-25,9.9,119736
nation,England,E92000001,2023-03-24,10.0,118639
nation,England,E92000001,2023-03-23,10.1,118115
nation,England,E92000001,2023-03-22,10.3,117881
nation,England,E92000001,2023-03-21,10.5,116381
nation,England,E92000001,2023-03-20,10.7,115044
nation,England,E92000001,2023-03-19,10.8,116154
nation,England,E92000001,2023-03-18,11.0,116668
nation,England,E92000001,2023-03-17,11.0,116844
nation,England,E92000001,2023-03-16,11.1,115448
nation,England,E92000001,2023-03-15,11.1,114228
nation,England,E92000001,2023-03-14,11.3,114716
nation,England,E92000001,2023-03-13,11.2,115828
nation,England,E92000001,2023-03-12,10.8,119391
nation,England,E92000001,2023-03-11,10.6,118779
nation,England,E92000001,2023-03-10,10.6,117854
nation,England,E92000001,2023-03-09,10.6,118548
nation,England,E92000001,2023-03-08,10.7,117796
nation,England,E92000001,2023-03-07,10.8,117253
nation,England,E92000001,2023-03-06,10.8,115997
nation,England,E92000001,2023-03-05,10.9,116547
nation,England,E92000001,2023-03-04,10.8,117114
nation,England,E92000001,2023-03-03,10.9,116354
nation,England,E92000001,2023-03-02,11.0,115522
nation,England,E92000001,2023-03-01,11.2,114565
nation,England,E92000001,2023-02-28,11.0,114282
nation,England,E92000001,2023-02-27,11.1,114186
nation,England,E92000001,2023-02-26,11.1,115822
nation,England,E92000001,2023-02-25,11.1,116492
nation,England,E92000001,2023-02-24,11.2,116660
nation,England,E92000001,2023-02-23,11.4,116558
nation,England,E92000001,2023-02-22,11.5,116374
nation,England,E92000001,2023-02-21,11.5,115454
nation,England,E92000001,2023-02-20,11.4,115066
nation,England,E92000001,2023-02-19,11.3,116744
nation,England,E92000001,2023-02-18,11.2,116745
nation,England,E92000001,2023-02-17,11.1,116285
nation,England,E92000001,2023-02-16,11.0,114795
nation,England,E92000001,2023-02-15,10.8,113074
nation,England,E92000001,2023-02-14,10.8,112193
nation,England,E92000001,2023-02-13,10.6,109938
nation,England,E92000001,2023-02-12,10.1,110732
nation,England,E92000001,2023-02-11,10.0,110475
nation,England,E92000001,2023-02-10,9.9,109841
nation,England,E92000001,2023-02-09,9.9,108763
nation,England,E92000001,2023-02-08,9.8,107975
nation,England,E92000001,2023-02-07,9.9,107140
nation,England,E92000001,2023-02-06,9.8,107062
nation,England,E92000001,2023-02-05,9.6,107480
nation,England,E92000001,2023-02-04,9.5,107766
nation,England,E92000001,2023-02-03,9.4,106882
nation,England,E92000001,2023-02-02,9.4,104325
nation,England,E92000001,2023-02-01,9.2,104020
nation,England,E92000001,2023-01-31,9.0,103331
nation,England,E92000001,2023-01-30,8.8,102694
nation,England,E92000001,2023-01-29,8.2,104490
nation,England,E92000001,2023-01-28,8.1,104497
nation,England,E92000001,2023-01-27,8.1,104417
nation,England,E92000001,2023-01-26,7.8,106185
nation,England,E92000001,2023-01-25,7.6,107523
nation,England,E92000001,2023-01-24,7.4,107501
nation,England,E92000001,2023-01-23,7.1,109733
nation,England,E92000001,2023-01-22,6.9,114727
nation,England,E92000001,2023-01-21,6.9,116060
nation,England,E92000001,2023-01-20,6.8,116797
nation,England,E92000001,2023-01-19,6.8,120356
nation,England,E92000001,2023-01-18,6.9,122106
nation,England,E92000001,2023-01-17,6.9,124705
nation,England,E92000001,2023-01-16,7.1,127919
nation,England,E92000001,2023-01-15,7.3,132896
nation,England,E92000001,2023-01-14,7.4,134362
nation,England,E92000001,2023-01-13,7.6,136143
nation,England,E92000001,2023-01-12,8.1,137487
nation,England,E92000001,2023-01-11,8.5,140368
nation,England,E92000001,2023-01-10,8.9,147278
nation,England,E92000001,2023-01-09,9.3,155604
nation,England,E92000001,2023-01-08,9.6,151370
nation,England,E92000001,2023-01-07,9.6,151687
nation,England,E92000001,2023-01-06,9.9,151389
nation,England,E92000001,2023-01-05,10.3,151517
nation,England,E92000001,2023-01-04,10.8,155619
nation,England,E92000001,2023-01-03,11.4,158624
nation,England,E92000001,2023-01-02,11.6,150772
nation,England,E92000001,2023-01-01,11.6,148548
nation,England,E92000001,2022-12-31,11.7,146556
nation,England,E92000001,2022-12-30,11.7,144609
nation,England,E92000001,2022-12-29,11.7,141714
nation,England,E92000001,2022-12-28,11.6,136211
nation,England,E92000001,2022-12-27,11.4,131957
nation,England,E92000001,2022-12-26,11.5,141425
nation,England,E92000001,2022-12-25,11.7,157658
nation,England,E92000001,2022-12-24,11.7,160863
nation,England,E92000001,2022-12-23,11.8,161390
nation,England,E92000001,2022-12-22,12.0,162235
nation,England,E92000001,2022-12-21,11.8,159655
nation,England,E92000001,2022-12-20,11.5,154431
nation,England,E92000001,2022-12-19,11.0,150411
nation,England,E92000001,2022-12-18,10.4,147873
nation,England,E92000001,2022-12-17,10.2,146306
nation,England,E92000001,2022-12-16,10.0,144333
nation,England,E92000001,2022-12-15,9.4,140613
nation,England,E92000001,2022-12-14,9.3,137273
nation,England,E92000001,2022-12-13,9.3,133835
nation,England,E92000001,2022-12-12,9.1,128586
nation,England,E92000001,2022-12-11,8.6,127014
nation,England,E92000001,2022-12-10,8.5,126569
nation,England,E92000001,2022-12-09,8.4,125053
nation,England,E92000001,2022-12-08,8.4,123378
nation,England,E92000001,2022-12-07,8.1,121230
nation,England,E92000001,2022-12-06,7.9,118184
nation,England,E92000001,2022-12-05,7.7,117036
nation,England,E92000001,2022-12-04,7.5,117556
nation,England,E92000001,2022-12-03,7.5,117103
nation,England,E92000001,2022-12-02,7.5,115884
nation,England,E92000001,2022-12-01,7.3,113667
nation,England,E92000001,2022-11-30,7.2,113278
nation,England,E92000001,2022-11-29,7.2,112277
nation,England,E92000001,2022-11-28,7.0,110729
nation,England,E92000001,2022-11-27,6.8,109854
nation,England,E92000001,2022-11-26,6.7,109589
nation,England,E92000001,2022-11-25,6.6,109825
nation,England,E92000001,2022-11-24,6.6,110112
nation,England,E92000001,2022-11-23,6.6,110059
nation,England,E92000001,2022-11-22,6.5,109864
nation,England,E92000001,2022-11-21,6.4,111557
nation,England,E92000001,2022-11-20,6.1,115848
nation,England,E92000001,2022-11-19,6.0,116554
nation,England,E92000001,2022-11-18,6.1,116361
nation,England,E92000001,2022-11-17,6.1,116173
nation,England,E92000001,2022-11-16,6.0,117385
nation,England,E92000001,2022-11-15,6.1,118592
nation,England,E92000001,2022-11-14,6.2,119048
nation,England,E92000001,2022-11-13,6.2,121964
nation,England,E92000001,2022-11-12,6.2,122477
nation,England,E92000001,2022-11-11,6.2,122526
nation,England,E92000001,2022-11-10,6.2,123203
nation,England,E92000001,2022-11-09,6.2,125418
nation,England,E92000001,2022-11-08,6.3,127389
nation,England,E92000001,2022-11-07,6.4,129458
nation,England,E92000001,2022-11-06,6.4,133648
nation,England,E92000001,2022-11-05,6.5,133994
nation,England,E92000001,2022-11-04,6.7,134573
nation,England,E92000001,2022-11-03,6.8,137074
nation,England,E92000001,2022-11-02,7.1,139064
nation,England,E92000001,2022-11-01,7.4,139791
nation,England,E92000001,2022-10-31,7.6,141179
nation,England,E92000001,2022-10-30,7.6,147600
nation,England,E92000001,2022-10-29,7.8,149542
nation,England,E92000001,2022-10-28,7.9,151772
nation,England,E92000001,2022-10-27,8.1,156692
nation,England,E92000001,2022-10-26,8.1,160483
nation,England,E92000001,2022-10-25,8.1,165128
nation,England,E92000001,2022-10-24,8.3,171158
nation,England,E92000001,2022-10-23,8.5,179379
nation,England,E92000001,2022-10-22,8.6,181932
nation,England,E92000001,2022-10-21,8.6,184339
nation,England,E92000001,2022-10-20,8.6,186238
nation,England,E92000001,2022-10-19,8.9,184613
nation,England,E92000001,2022-10-18,9.1,182598
nation,England,E92000001,2022-10-17,9.4,179962
nation,England,E92000001,2022-10-16,9.4,179355
nation,England,E92000001,2022-10-15,9.4,177797
nation,England,E92000001,2022-10-14,9.6,174612
nation,England,E92000001,2022-10-13,9.9,170734
nation,England,E92000001,2022-10-12,10.2,169453
nation,England,E92000001,2022-10-11,10.5,167305
nation,England,E92000001,2022-10-10,10.7,166019
nation,England,E92000001,2022-10-09,10.8,165638
nation,England,E92000001,2022-10-08,11.0,165567
nation,England,E92000001,2022-10-07,10.9,164529
nation,England,E92000001,2022-10-06,10.8,161954
nation,England,E92000001,2022-10-05,10.7,159441
nation,England,E92000001,2022-10-04,10.6,156639
nation,England,E92000001,2022-10-03,10.4,152408
nation,England,E92000001,2022-10-02,9.9,151231
nation,England,E92000001,2022-10-01,9.6,150953
nation,England,E92000001,2022-09-30,9.4,151324
nation,England,E92000001,2022-09-29,9.2,152075
nation,England,E92000001,2022-09-28,8.9,152897
nation,England,E92000001,2022-09-27,8.6,152500
nation,England,E92000001,2022-09-26,8.3,154174
nation,England,E92000001,2022-09-25,7.8,149610
nation,England,E92000001,2022-09-24,7.4,150021
nation,England,E92000001,2022-09-23,7.1,150122
nation,England,E92000001,2022-09-22,6.7,146899
nation,England,E92000001,2022-09-21,6.4,142775
nation,England,E92000001,2022-09-20,5.9,142452
nation,England,E92000001,2022-09-19,5.5,141801
nation,England,E92000001,2022-09-18,5.3,151229
nation,England,E92000001,2022-09-17,5.2,152846
nation,England,E92000001,2022-09-16,5.1,154984
nation,England,E92000001,2022-09-15,5.0,157284
nation,England,E92000001,2022-09-14,4.9,156863
nation,England,E92000001,2022-09-13,4.9,154847
nation,England,E92000001,2022-09-12,4.9,156439
nation,England,E92000001,2022-09-11,4.8,161078
nation,England,E92000001,2022-09-10,4.7,164696
nation,England,E92000001,2022-09-09,4.7,167458
nation,England,E92000001,2022-09-08,4.7,170537
nation,England,E92000001,2022-09-07,4.7,175899
nation,England,E92000001,2022-09-06,4.5,184847
nation,England,E92000001,2022-09-05,4.4,194831
nation,England,E92000001,2022-09-04,4.2,194169
nation,England,E92000001,2022-09-03,4.1,197296
nation,England,E92000001,2022-09-02,4.1,199959
nation,England,E92000001,2022-09-01,4.0,203107
nation,England,E92000001,2022-08-31,3.9,207363
nation,England,E92000001,2022-08-30,3.9,211495
nation,England,E92000001,2022-08-29,4.0,213728
nation,England,E92000001,2022-08-28,4.0,227214
nation,England,E92000001,2022-08-27,4.1,229097
nation,England,E92000001,2022-08-26,4.2,228004
nation,England,E92000001,2022-08-25,4.3,229688
nation,England,E92000001,2022-08-24,4.4,230422
nation,England,E92000001,2022-08-23,4.5,231495
